Id,M,Category,Shift,a_A1,a_A2,a_A3,a_A4,a_B1,a_B2,a_B3,a_B4,a_B5,a_B6,a_B7,a_C1,a_C2,a_C3,a_C4,a_D1,a_D2,a_D3,a_D4,b_C1,b_C2,b_C3,b_C4,LT_A,LT_AA,LT_B,LT_C,LT_D,LT_FA,LT_Plant,LeanBuffer,Out,WIP_A,WIP_AA,WIP_B,WIP_C,WIP_D,WIP_FA,WaitingParts,maxOut,minLT_Plant,minLeanBuffer,minWaitingParts,max_Out,min_LB,min_LTPlant,min_WaitingParts
28246,false,Cluster_5,3.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1024.0,1056.0,32.0,32.0,15.56093704,5.347176742,17.17152499,20.00591887,21.11590613,16.22674168,42.68982455,9167.0,38755.5,1346.5,227.0,1832.25,1818.25,2598.75,1344.25,29672.75,38755.5,42.7,9167.0,8.2,38755.5,9167.0,42.7,8.2
28263,false,Cluster_2,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,13.0,1.0,8.0,1.0,2.0,1.0,1376.0,672.0,32.0,32.0,14.80654867,6.213098396,16.42328872,16.65171391,21.69244675,16.50172024,44.40726539,8489.75,39244.25,1179.75,218.5,1824.5,1496.25,2305.5,1465.25,96882.0,39244.25,44.4,8489.75,26.9,39244.25,8489.75,44.4,26.9
28267,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,19.0,1.0,3.0,1.0,3.0,1.0,1216.0,544.0,32.0,32.0,13.47882139,6.152503143,15.18607508,13.3142015,20.95145396,14.47678834,41.58074545,7975.25,38450.25,1223.25,209.0,1827.0,1241.75,2248.75,1225.5,193497.75,38450.25,41.6,7975.25,53.7,38450.25,7975.25,41.6,53.7
28268,false,Cluster_3,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,9.0,1.0,5.0,1.0,3.0,1.0,1088.0,608.0,32.0,32.0,9.225531715,3.129095263,11.21084148,11.08628194,17.09678268,15.35109011,35.57696806,8880.75,39395.5,1373.0,174.75,1790.25,1146.75,2505.25,1890.75,217621.25,39395.5,35.6,8880.75,60.5,39395.5,8880.75,35.6,60.5
28270,false,Cluster_3,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.0,1.0,1.0,2.0,1.0,11.0,1.0,5.0,1.0,1.0,1.0,1504.0,640.0,32.0,32.0,10.18880311,3.841679228,11.89277061,11.6155071,17.8135745,15.18732082,36.84257455,8553.75,38464.5,1360.0,244.0,1783.25,1224.5,2358.75,1583.25,194460.25,38464.5,36.8,8553.75,54.0,38464.5,8553.75,36.8,54.0
28275,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,1.0,3.0,1.0,11.0,1.0,4.0,1.0,1.0,1.0,1344.0,608.0,32.0,32.0,9.72388342,3.509528632,11.88871172,10.32964713,18.34974524,14.67606364,36.53533752,8433.5,38479.0,1337.75,200.5,1786.75,1278.75,2299.75,1530.0,233824.25,38479.0,36.5,8433.5,65.0,38479.0,8433.5,36.5,65.0
28276,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,1.0,4.0,1.0,1.0,1.0,1024.0,1088.0,32.0,32.0,9.451482065,3.401049053,12.03535546,17.46592384,17.25589405,16.51083655,37.47551796,9430.5,39169.5,1318.75,222.0,1786.5,1602.0,2599.75,1901.5,55504.0,39169.5,37.5,9430.5,15.4,39169.5,9430.5,37.5,15.4
28279,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,9.0,1.0,5.0,2.0,1.0,1.0,1088.0,608.0,32.0,32.0,8.605217566,3.142797062,11.20753237,10.96905648,18.51273193,15.66567582,37.32120481,8830.0,39538.75,1330.5,175.25,1787.5,1136.0,2284.25,2116.5,230444.75,39538.75,37.3,8830.0,64.0,39538.75,8830.0,37.3,64.0
28284,false,Cluster_2,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,1376.0,608.0,32.0,32.0,16.03659394,5.879519271,17.11327233,14.93870234,22.41541153,14.22632565,42.52125645,8197.5,38380.0,1182.5,223.0,1826.0,1525.5,2270.0,1170.5,112965.5,38380.0,42.5,8197.5,31.4,38380.0,8197.5,42.5,31.4
28287,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,3.0,1.0,1024.0,1120.0,32.0,32.0,9.85888701,3.788799478,12.37715832,17.96783198,17.71288112,16.03263253,38.12584142,9272.5,38909.25,1259.25,249.25,1772.25,1619.25,2615.5,1757.0,60117.5,38909.25,38.1,9272.5,16.7,38909.25,9272.5,38.1,16.7
28291,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,11.0,1.0,7.0,1.0,1.0,1.0,1056.0,608.0,32.0,32.0,8.931480951,2.919001497,11.27162118,11.97818046,17.25562824,16.20885403,36.38348377,8887.75,39553.75,1321.5,163.25,1787.25,1186.25,2392.0,2037.5,201094.75,39553.75,36.4,8887.75,55.9,39553.75,8887.75,36.4,55.9
28298,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,1024.0,1120.0,32.0,32.0,9.85888701,3.788799478,12.37715832,17.96783198,17.71288112,16.03263253,38.12584142,9272.5,38909.25,1259.25,249.25,1772.25,1619.25,2615.5,1757.0,60117.5,38909.25,38.1,9272.5,16.7,38909.25,9272.5,38.1,16.7
28308,false,Cluster_5,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,19.0,1.0,4.0,1.0,2.0,1.0,1376.0,960.0,32.0,32.0,14.86132836,6.412577935,16.60418224,18.86819503,21.26391765,15.88618984,43.56268542,8785.5,38878.5,1151.75,264.25,1827.25,1727.25,2486.25,1328.75,49331.5,38878.5,43.6,8785.5,13.7,38878.5,8785.5,43.6,13.7
28309,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,6.0,3.0,1.0,1056.0,992.0,32.0,32.0,8.910397909,3.326066695,11.3165474,14.60944103,18.18788701,16.59142677,38.10538047,9401.75,39600.0,1329.5,182.25,1790.75,1579.25,2277.75,2242.25,96548.0,39600.0,38.1,9401.75,26.8,39600.0,9401.75,38.1,26.8
28311,false,Cluster_3,4.0,8.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0,1.0,2.0,2.0,10.0,1.0,7.0,2.0,3.0,1.0,1088.0,608.0,32.0,32.0,10.33523656,2.862975914,11.12858666,11.4955882,17.42040178,15.96425226,36.24762996,9117.0,39570.5,1429.0,148.75,1792.5,1184.75,2481.0,2081.0,202347.0,39570.5,36.2,9117.0,56.2,39570.5,9117.0,36.2,56.2
28315,false,Cluster_6,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0,2.0,1.0,1.0,16.0,1.0,2.0,1.0,3.0,1.0,1504.0,224.0,32.0,32.0,12.94798471,2.474286994,14.69187446,11.99535811,20.85411892,14.64203588,37.97044179,7932.25,34929.75,1470.0,121.25,1821.5,1122.0,2362.75,1034.75,655895.25,34929.75,38.0,7932.25,182.2,34929.75,7932.25,38.0,182.2
28322,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,19.0,1.0,3.0,1.0,3.0,1.0,1216.0,544.0,32.0,32.0,13.47882139,6.152503143,15.18607508,13.3142015,20.95145396,14.47678834,41.58074545,7975.25,38450.25,1223.25,209.0,1827.0,1241.75,2248.75,1225.5,193497.75,38450.25,41.6,7975.25,53.7,38450.25,7975.25,41.6,53.7
28327,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,15.0,1.0,5.0,1.0,1.0,1.0,992.0,608.0,32.0,32.0,14.50678766,4.715618419,15.80859693,15.16522133,21.02903954,17.31122133,43.0558793,8537.5,39408.5,1202.0,181.75,1826.0,1285.5,2374.25,1668.0,208018.25,39408.5,43.1,8537.5,57.8,39408.5,8537.5,43.1,57.8
28331,false,Cluster_3,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,11.0,1.0,2.0,1.0,1.0,1.0,1184.0,832.0,32.0,32.0,9.396043327,3.626311291,11.16636858,13.23722451,18.02672523,15.17355351,36.82659003,8850.0,39408.5,1378.75,237.0,1781.0,1263.25,2337.75,1852.25,165338.5,39408.5,36.8,8850.0,45.9,39408.5,8850.0,36.8,45.9
28340,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,16.0,1.0,5.0,1.0,1.0,1.0,1376.0,928.0,32.0,32.0,10.04521602,3.689539143,12.35607263,16.6141397,18.239861,15.52722928,37.45662941,9104.0,39044.0,1284.75,245.0,1779.0,1565.5,2496.5,1733.25,102688.75,39044.0,37.5,9104.0,28.5,39044.0,9104.0,37.5,28.5
28346,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,6.0,3.0,1.0,1056.0,992.0,32.0,32.0,8.910397909,3.326066695,11.3165474,14.60944103,18.18788701,16.59142677,38.10538047,9401.75,39600.0,1329.5,182.25,1790.75,1579.25,2277.75,2242.25,96548.0,39600.0,38.1,9401.75,26.8,39600.0,9401.75,38.1,26.8
28356,false,Cluster_1,3.0,5.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,15.0,2.0,7.0,1.0,1056.0,928.0,128.0,32.0,14.28867885,5.339751852,15.67435548,26.51802513,20.86556134,19.71225554,51.57003252,10090.75,39500.25,1471.0,135.75,1823.25,2261.5,2423.25,1976.0,7727.0,39500.25,51.6,10090.75,2.1,39500.25,10090.75,51.6,2.1
28357,false,Cluster_2,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,992.0,608.0,32.0,32.0,14.50678766,4.715618419,15.80859693,15.16522133,21.02903954,17.31122133,43.0558793,8537.5,39408.5,1202.0,181.75,1826.0,1285.5,2374.25,1668.0,208018.25,39408.5,43.1,8537.5,57.8,39408.5,8537.5,43.1,57.8
28358,false,Cluster_1,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,544.0,672.0,64.0,32.0,14.60508998,5.22237908,16.58132085,18.16627277,20.44740678,17.57440713,43.244193,9004.75,39262.0,1251.0,177.5,1877.25,1476.25,2586.5,1636.25,99654.0,39262.0,43.2,9004.75,27.7,39262.0,9004.75,43.2,27.7
28365,false,Cluster_3,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,16.0,1.0,4.0,2.0,3.0,1.0,1056.0,608.0,32.0,32.0,9.088792959,3.314389792,11.49579153,10.72487614,17.38021306,15.62818848,36.32279133,8628.25,39385.0,1336.75,205.25,1787.0,1131.0,2332.75,1835.5,261390.75,39385.0,36.3,8628.25,72.6,39385.0,8628.25,36.3,72.6
28368,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,18.0,1.0,1.0,2.0,1.0,16.0,1.0,2.0,1.0,1.0,1.0,1408.0,608.0,32.0,32.0,15.78709305,6.132792038,17.41540613,14.12193881,22.7014981,13.75750772,42.59179786,8128.75,37884.25,1263.25,228.5,1834.0,1474.0,2229.0,1100.0,140725.5,37884.25,42.6,8128.75,39.1,37884.25,8128.75,42.6,39.1
28370,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,1.0,20.0,1.0,4.0,1.0,1.0,1.0,1344.0,608.0,32.0,32.0,9.72388342,3.509528632,11.88871172,10.32964713,18.34974524,14.67606364,36.53533752,8433.5,38479.0,1337.75,200.5,1786.75,1278.75,2299.75,1530.0,233824.25,38479.0,36.5,8433.5,65.0,38479.0,8433.5,36.5,65.0
28372,false,Cluster_5,4.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,16.0,1.0,5.0,7.0,1.0,1.0,1152.0,704.0,32.0,32.0,8.797641575,3.609934674,11.35947897,12.11371262,18.07922163,16.5530729,38.24222921,9308.0,39600.0,1405.75,206.25,1793.0,1447.5,2235.5,2220.0,104786.5,39600.0,38.2,9308.0,29.1,39600.0,9308.0,38.2,29.1
28373,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,19.0,1.0,1.0,6.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1216.0,544.0,32.0,32.0,13.4544276,6.134140095,15.07699709,13.44986257,21.47089346,14.62976531,42.23479886,7987.25,38484.0,1269.0,209.25,1822.75,1168.5,2198.75,1319.0,227292.5,38484.0,42.2,7987.25,63.1,38484.0,7987.25,42.2,63.1
28380,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,16.0,1.0,4.0,1.0,1.0,1.0,1024.0,1088.0,32.0,32.0,9.451482065,3.401049053,12.03535546,17.46592384,17.25589405,16.51083655,37.47551796,9430.5,39169.5,1318.75,222.0,1786.5,1602.0,2599.75,1901.5,55504.0,39169.5,37.5,9430.5,15.4,39169.5,9430.5,37.5,15.4
28384,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0,1.0,6.0,1.0,11.0,1.0,3.0,1.0,3.0,1.0,1216.0,544.0,32.0,32.0,13.4544276,6.134140095,15.07699709,13.44986257,21.47089346,14.62976531,42.23479886,7987.25,38484.0,1269.0,209.25,1822.75,1168.5,2198.75,1319.0,227292.5,38484.0,42.2,7987.25,63.1,38484.0,7987.25,42.2,63.1
28406,false,Cluster_2,3.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1216.0,544.0,32.0,32.0,13.2732761,6.149935177,15.17576423,13.31554144,20.94831349,14.47840473,41.57665339,8048.0,38450.25,1297.0,208.25,1827.25,1241.5,2248.0,1226.0,192648.75,38450.25,41.6,8048.0,53.5,38450.25,8048.0,41.6,53.5
28412,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,19.0,1.0,5.0,1.0,3.0,1.0,1440.0,672.0,32.0,32.0,9.620874687,3.741996933,11.98550275,11.30696167,18.29683216,15.45871823,37.49754733,8451.25,38325.0,1335.0,209.75,1805.75,1274.5,2320.75,1505.5,213400.75,38325.0,37.5,8451.25,59.3,38325.0,8451.25,37.5,59.3
28419,false,Cluster_2,3.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,15.0,1.0,3.0,2.0,4.0,1.0,1344.0,576.0,32.0,32.0,15.97784145,5.34495614,17.56028001,14.32846112,21.65785923,13.84148528,40.84430066,8614.25,37985.0,1307.5,145.75,1866.0,1545.0,2619.75,1130.25,168862.75,37985.0,40.8,8614.25,46.9,37985.0,8614.25,40.8,46.9
28420,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,5.0,1.0,1.0,1088.0,608.0,32.0,32.0,8.577969467,3.045197514,11.18700863,10.84097529,18.29072672,16.30970126,37.6456255,8948.5,39600.0,1333.75,166.25,1803.25,1231.75,2191.25,2222.25,182276.75,39600.0,37.6,8948.5,50.6,39600.0,8948.5,37.6,50.6
28422,false,Cluster_2,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,16.0,1.0,2.0,1.0,1.0,1.0,1120.0,608.0,32.0,32.0,14.53061692,5.023323017,16.15543505,14.08321223,21.35082734,14.41618618,40.79033654,8111.75,38452.75,1205.5,223.25,1815.75,1301.5,2359.0,1206.75,213068.25,38452.75,40.8,8111.75,59.2,38452.75,8111.75,40.8,59.2
28423,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,1.0,1152.0,544.0,32.0,32.0,10.27524443,2.935134228,12.64031818,11.2997317,18.84056639,15.27703062,37.05273124,8302.0,38442.25,1346.75,167.0,1790.25,1124.5,2354.75,1518.75,318933.25,38442.25,37.1,8302.0,88.6,38442.25,8302.0,37.1,88.6
28431,false,Cluster_1,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,15.0,1.0,15.0,1.0,7.0,1.0,1376.0,672.0,64.0,32.0,14.15007209,5.006343419,15.76253386,20.24802689,21.27579323,19.54635483,45.82849148,9401.25,39589.75,1331.25,121.75,1822.75,1774.5,2288.75,2062.25,58053.75,39589.75,45.8,9401.25,16.1,39589.75,9401.25,45.8,16.1
28441,false,Cluster_3,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,5.0,7.0,1.0,1.0,1056.0,704.0,32.0,32.0,8.713050665,3.190749165,11.40616316,11.5469835,17.91887703,16.98458625,38.09421245,9391.25,39600.0,1415.75,190.75,1793.0,1411.25,2222.0,2358.5,125369.0,39600.0,38.1,9391.25,34.8,39600.0,9391.25,38.1,34.8
28443,false,Cluster_2,1.0,6.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,19.0,1.0,6.0,1.0,3.0,1.0,928.0,576.0,32.0,32.0,20.13110414,5.071147271,20.47894264,17.99530156,22.15364186,18.08405697,45.3088461,7979.0,39354.0,941.0,73.0,1606.25,1469.25,2486.5,1403.0,473109.5,39354.0,45.3,7979.0,131.4,39354.0,7979.0,45.3,131.4
28444,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.0,1.0,1.0,6.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1216.0,544.0,32.0,32.0,13.4544276,6.134140095,15.07699709,13.44986257,21.47089346,14.62976531,42.23479886,7987.25,38484.0,1269.0,209.25,1822.75,1168.5,2198.75,1319.0,227292.5,38484.0,42.2,7987.25,63.1,38484.0,7987.25,42.2,63.1
28449,false,Cluster_2,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,992.0,608.0,32.0,32.0,14.50678766,4.715618419,15.80859693,15.16522133,21.02903954,17.31122133,43.0558793,8537.5,39408.5,1202.0,181.75,1826.0,1285.5,2374.25,1668.0,208018.25,39408.5,43.1,8537.5,57.8,39408.5,8537.5,43.1,57.8
28460,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,20.0,1.0,4.0,1.0,1.0,1.0,1088.0,608.0,32.0,32.0,8.612497105,3.312102101,11.18024311,10.74471394,17.1691414,15.12025263,35.60149613,8654.75,39324.75,1338.25,192.0,1788.5,1133.25,2372.75,1830.0,226058.0,39324.75,35.6,8654.75,62.8,39324.75,8654.75,35.6,62.8
28463,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,2.0,3.0,1.0,1504.0,576.0,32.0,32.0,10.21274089,3.300043531,12.51071957,10.92584233,18.88224252,15.72601215,37.90829819,8271.75,38414.0,1341.75,176.5,1782.5,1168.75,2210.0,1592.25,317058.25,38414.0,37.9,8271.75,88.1,38414.0,8271.75,37.9,88.1
28470,false,Cluster_2,1.0,4.0,9.0,1.0,1.0,5.0,3.0,1.0,1.0,17.0,1.0,1.0,2.0,1.0,10.0,1.0,3.0,1.0,7.0,1.0,1376.0,576.0,32.0,32.0,22.98090006,5.180596,22.39506967,19.26210861,22.92443479,13.19704418,41.43852327,7801.75,38459.5,1468.75,87.0,1603.0,1608.25,2328.25,706.5,444937.25,38459.5,41.4,7801.75,123.6,38459.5,7801.75,41.4,123.6
28471,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,17.0,1.0,1.0,6.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1216.0,544.0,32.0,32.0,13.4544276,6.134140095,15.07699709,13.44986257,21.47089346,14.62976531,42.23479886,7987.25,38484.0,1269.0,209.25,1822.75,1168.5,2198.75,1319.0,227292.5,38484.0,42.2,7987.25,63.1,38484.0,7987.25,42.2,63.1
28488,false,Cluster_1,3.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,16.0,1.0,5.0,1.0,2.0,1.0,1408.0,672.0,64.0,32.0,15.78327149,6.182162686,17.06293173,15.68183613,22.00884479,14.74316574,42.93417322,8269.75,38713.25,1231.5,248.75,1826.5,1466.5,2285.75,1210.75,83541.75,38713.25,42.9,8269.75,23.2,38713.25,8269.75,42.9,23.2
28497,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,16.0,1.0,6.0,1.0,1.0,1.0,1056.0,608.0,32.0,32.0,9.063313706,2.893372971,11.38008898,12.03556024,17.41268006,16.05431276,36.36036579,8821.25,39499.0,1323.75,161.0,1787.25,1167.25,2388.25,1993.75,204978.25,39499.0,36.4,8821.25,56.9,39499.0,8821.25,36.4,56.9
28498,false,Cluster_2,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,992.0,608.0,32.0,32.0,14.50678766,4.715618419,15.80859693,15.16522133,21.02903954,17.31122133,43.0558793,8537.5,39408.5,1202.0,181.75,1826.0,1285.5,2374.25,1668.0,208018.25,39408.5,43.1,8537.5,57.8,39408.5,8537.5,43.1,57.8
28499,false,Cluster_5,3.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1024.0,1056.0,32.0,32.0,15.56093704,5.347176742,17.17152499,20.00591887,21.11590613,16.22674168,42.68982455,9167.0,38755.5,1346.5,227.0,1832.25,1818.25,2598.75,1344.25,29672.75,38755.5,42.7,9167.0,8.2,38755.5,9167.0,42.7,8.2
28505,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1376.0,576.0,32.0,32.0,16.08851147,4.999410297,17.41447818,14.87261974,23.38955959,13.4218187,41.81078859,7985.5,37844.0,1225.75,151.5,1830.5,1395.25,2280.5,1102.0,185124.75,37844.0,41.8,7985.5,51.4,37844.0,7985.5,41.8,51.4
28506,false,Cluster_2,1.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,14.0,1.0,3.0,1.0,1.0,1.0,1600.0,256.0,32.0,32.0,21.76017429,3.988213346,22.96166542,17.91147005,23.48984807,14.08860847,41.56666988,7236.75,36622.25,1183.5,74.0,1620.25,1393.75,2367.75,597.5,559555.0,36622.25,41.6,7236.75,155.4,36622.25,7236.75,41.6,155.4
28518,false,Cluster_5,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,16.0,1.0,18.0,2.0,1.0,1.0,1088.0,928.0,32.0,32.0,9.074058838,3.400523198,11.39274889,21.60266619,19.22475118,17.79053109,42.79372048,10024.5,39600.0,1357.25,141.25,1787.0,1848.25,2537.25,2353.5,12909.0,39600.0,42.8,10024.5,3.6,39600.0,10024.5,42.8,3.6
28526,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,16.0,1.0,16.0,7.0,1.0,1.0,1056.0,704.0,32.0,32.0,8.625932491,3.027148649,11.13956475,15.11958381,17.72931637,18.26205317,39.01851819,10293.5,39600.0,1385.75,96.5,1796.25,1697.0,2632.75,2685.25,25992.5,39600.0,39.0,10293.5,7.2,39600.0,10293.5,39.0,7.2
28535,false,Cluster_4,1.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,19.0,1.0,6.0,5.0,2.0,1.0,1056.0,576.0,64.0,32.0,20.41632908,5.881230402,21.19703115,18.16851472,22.84572017,20.83495785,49.56190842,8455.25,39505.0,1004.0,102.75,1634.75,1604.25,2423.75,1685.75,430112.0,39505.0,49.6,8455.25,119.5,39505.0,8455.25,49.6,119.5
28551,false,Cluster_1,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,1.0,2.0,2.0,13.0,1.0,5.0,1.0,1.0,1.0,1376.0,672.0,64.0,32.0,15.44663603,6.756368895,16.46247973,15.63987517,21.47931218,15.06168774,43.29736882,8402.5,38732.5,1222.5,243.5,1821.25,1456.0,2388.0,1271.25,142631.75,38732.5,43.3,8402.5,39.6,38732.5,8402.5,43.3,39.6
28559,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,16.0,1.0,6.0,5.0,1.0,1.0,1056.0,608.0,32.0,32.0,9.129024403,3.198787287,11.50756117,10.5830695,18.39679507,16.62722934,38.22281169,8916.5,39576.75,1340.25,196.5,1798.0,1215.0,2203.75,2163.0,227326.5,39576.75,38.2,8916.5,63.1,39576.75,8916.5,38.2,63.1
28560,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,5.0,3.0,1.0,1024.0,1120.0,160.0,32.0,9.491756109,3.543083894,11.66130886,16.19965326,18.11118649,16.92946485,38.58373523,9335.0,39461.5,1278.5,174.0,1790.25,1717.75,2348.5,2026.0,69260.75,39461.5,38.6,9335.0,19.2,39461.5,9335.0,38.6,19.2
28561,false,Cluster_4,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,17.0,1.0,6.0,1.0,1.0,1.0,1056.0,576.0,64.0,32.0,20.08234936,4.839519661,20.55673647,17.57897985,22.39525538,19.06375932,46.29853437,8042.25,39437.0,1000.0,66.75,1633.0,1445.75,2507.0,1389.75,448978.25,39437.0,46.3,8042.25,124.7,39437.0,8042.25,46.3,124.7
