Iteration;minWIP;minPayOff;maxTP;S1_ActiveNum;S3_ActiveNum;B1_Capacity;B3_Capacity;B4_Capacity;B5_Capacity;B2_Capacity;N2;M3;M6;PartsProduced;Throughput;LeadTime;WIP;TwoOld;OneNew;ParallelMCost;TwoSlow;ThreeSlow;TwoFast;NumBuffers;Replications;ConstraintViolation;Iteration;Rank;
8399;8,27658149225218;6,45541723109765;2,95952380952381;2;3;1;14;4;25;2;3;2;2;497,2;2,95952380952381;10075,0487519374;8,27658149225218;0;1;250000;0;0;1;46;10;0;8399;6;
8400;30,7829955291027;5,90401551283151;3,78630952380952;1;3;1;5;20;20;22;3;1;2;636,1;3,78630952380952;29291,6841543834;30,7829955291027;1;0;500000;0;0;1;68;10;0;8400;19;
8401;13,8978725886053;5,35123466981638;5,03571428571428;2;3;1;2;3;1;1;5;2;2;846;5,03571428571428;9915,48866790648;13,8978725886053;0;1;500000;0;0;1;8;10;0;8401;3;
8402;16,6719231347762;5,17973328692997;5,23392857142857;2;3;1;5;3;1;1;5;1;2;879,3;5,23392857142857;11455,0575095142;16,6719231347762;0;1;500000;0;0;1;11;10;0;8402;2;
8403;37,6105490631707;4,7268636724598;5,57797619047619;1;3;1;14;20;2;1;5;2;2;937,1;5,57797619047619;24032,9284108756;37,6105490631707;1;0;500000;0;0;1;38;10;0;8403;1;
8404;13,1143617370855;4,0107817044389;4,77559523809524;1;3;1;5;3;2;1;6;1;2;802,3;4,77559523809524;9903,87749122301;13,1143617370855;1;0;250000;0;0;1;12;10;0;8404;1;
8405;4,70546044964865;12,9201735442498;1,26130952380952;2;3;1;1;17;2;1;1;2;2;211,9;1,26130952380952;13466,1015813054;4,70546044964865;0;1;500000;0;0;1;22;10;0;8405;7;
8406;45,2411046237967;5,19503179303278;5,49285714285714;1;3;1;14;25;34;2;5;1;2;922,8;5,49285714285714;29154,6768090037;45,2411046237967;1;0;500000;0;0;1;76;10;0;8406;11;
8407;40,471041750662;4,84181612401824;5,54047619047619;1;3;3;4;35;2;2;5;1;2;930,8;5,54047619047619;25899,0499373505;40,471041750662;1;0;500000;0;0;1;46;10;0;8407;4;
8408;6,23871961530459;9,9912485835561;1,28154761904762;1;1;1;14;3;2;1;1;2;2;215,3;1,28154761904762;17529,7863256095;6,23871961530459;1;0;500000;1;0;0;21;10;0;8408;21;
8409;28,3675551229223;4,67536632961203;5,52857142857143;1;3;1;5;20;2;1;5;1;2;928,8;5,52857142857143;18469,056213525;28,3675551229223;1;0;500000;0;0;1;29;10;0;8409;1;
8410;6,02837023855227;7,41520268849594;2,28511904761905;2;3;1;1;3;2;1;3;2;2;383,9;2,28511904761905;9511,64332480875;6,02837023855227;0;1;250000;0;0;1;8;10;0;8410;1;
8411;9,25089311552513;5,18244368090039;2,99107142857143;1;3;1;14;4;2;2;3;2;2;502,5;2,99107142857143;11142,7187494567;9,25089311552513;1;0;250000;0;0;1;23;10;0;8411;1;
8412;22,8657722663255;5,09193115545888;5,49166666666667;2;3;1;2;20;2;1;5;2;2;922,6;5,49166666666667;14936,6125362117;22,8657722663255;0;1;500000;0;0;1;26;10;0;8412;1;
8413;5,78093276368775;10,3406251164734;1,27678571428571;1;3;1;2;3;1;1;1;2;2;214,5;1,27678571428571;16334,4192950383;5,78093276368775;1;0;500000;0;0;1;8;10;0;8413;1;
8414;6,18288476636661;14,2933835966114;1,27619047619048;2;1;1;17;9;47;2;1;1;2;214,4;1,27619047619048;17404,6597849812;6,18288476636661;0;1;500000;1;0;0;76;10;0;8414;39;
8415;7,50369534984941;7,10660193284512;2,42142857142857;1;3;1;2;3;21;1;2;1;2;406,8;2,42142857142857;11133,1579942788;7,50369534984941;1;0;500000;0;0;1;28;10;0;8415;7;
8416;13,1143617370855;4,0107817044389;4,77559523809524;1;3;1;5;3;2;1;6;1;2;802,3;4,77559523809524;9903,87749122301;13,1143617370855;1;0;250000;0;0;1;12;10;0;8416;1;
8417;14,1283498940483;4,89991764364976;5,03571428571428;1;3;1;1;3;2;1;5;1;2;846;5,03571428571428;10112,1667475094;14,1283498940483;1;0;500000;0;0;1;8;10;0;8417;1;
8418;12,1092947267658;4,57735598883962;4,68690476190476;2;3;1;5;3;2;1;6;2;2;787,4;4,68690476190476;9291,44578252028;12,1092947267658;0;1;250000;0;0;1;12;10;0;8418;2;
8419;14,1283498940483;4,89991764364976;5,03571428571428;1;3;1;1;3;2;1;5;1;2;846;5,03571428571428;10112,1667475094;14,1283498940483;1;0;500000;0;0;1;8;10;0;8419;1;
8420;28,7904758573238;11,9006861744232;1,28273809523809;1;3;1;14;3;2;24;1;1;2;215,5;1,28273809523809;81071,4362183263;28,7904758573238;1;0;500000;0;0;1;44;10;0;8420;52;
8421;28,0447795802146;4,94238412026571;5,39285714285714;1;3;3;1;35;2;2;5;2;2;906;5,39285714285714;18665,4243102377;28,0447795802146;1;0;500000;0;0;1;43;10;0;8421;7;
8422;31,7779864038591;6,00333741674387;4,54642857142857;1;2;3;14;3;2;2;5;2;2;763,8;4,54642857142857;25241,5808938405;31,7779864038591;1;0;500000;0;1;0;24;10;0;8422;18;
8423;6,3595321870643;8,41303752317813;2,39940476190476;2;3;1;1;35;2;1;2;1;2;403,1;2,39940476190476;9543,99140107708;6,3595321870643;0;1;500000;0;0;1;40;10;0;8423;20;
8424;15,9048861656349;4,51003734735835;4,86904761904762;2;3;1;14;3;2;1;6;2;2;818;4,86904761904762;11688,1023541981;15,9048861656349;0;1;250000;0;0;1;21;10;0;8424;7;
8425;9,21312707780288;5,54165931597304;3,56011904761905;1;3;1;1;17;2;1;3;1;2;598,1;3,56011904761905;9322,81626323473;9,21312707780288;1;0;500000;0;0;1;22;10;0;8425;3;
8426;35,9817548340836;3,95972086848214;5,31428571428571;1;3;1;5;35;2;2;6;1;2;892,8;5,31428571428571;23911,5538062066;35,9817548340836;1;0;250000;0;0;1;45;10;0;8426;5;
8427;28,221645195667;4,87170561780152;5,23511904761905;1;3;3;14;3;2;1;5;2;2;879,5;5,23511904761905;19350,5584428883;28,221645195667;1;0;500000;0;0;1;23;10;0;8427;10;
8428;5,80578176274699;10,5612612937472;1,27202380952381;1;3;1;5;3;2;1;1;2;2;213,7;1,27202380952381;16466,0815843751;5,80578176274699;1;0;500000;0;0;1;12;10;0;8428;5;
8429;4,70546044964865;12,284382930473;1,26130952380952;2;3;1;1;3;2;1;1;2;2;211,9;1,26130952380952;13466,1015813054;4,70546044964865;0;1;500000;0;0;1;8;10;0;8429;1;
8430;29,4641776782108;3,78287863997319;5,36428571428571;1;3;1;10;17;2;2;6;2;2;901,2;5,36428571428571;19677,8832097248;29,4641776782108;1;0;250000;0;0;1;32;10;0;8430;1;
8431;6,05012481342138;7,34472483524688;2,29107142857143;2;3;1;1;1;2;1;3;2;2;384,9;2,29107142857143;9517,59176709664;6,05012481342138;0;1;250000;0;0;1;6;10;0;8431;1;
8432;12,1092947267658;4,57735598883962;4,68690476190476;2;3;1;5;3;2;1;6;1;2;787,4;4,68690476190476;9291,44578252028;12,1092947267658;0;1;250000;0;0;1;12;10;0;8432;2;
8433;9,71852545705611;5,27132501877296;3,70952380952381;1;3;1;5;10;2;1;3;1;2;623,2;3,70952380952381;9436,97733712652;9,71852545705611;1;0;500000;0;0;1;19;10;0;8433;2;
8434;53,1682369842502;4,87087717163188;5,62321428571429;1;3;3;14;35;2;2;5;2;2;944,7;5,62321428571429;33368,4961659659;53,1682369842502;1;0;500000;0;0;1;56;10;0;8434;1;
8435;10,9359270750558;5,23191201258476;3,78035714285714;1;3;1;14;4;2;2;3;1;2;635,1;3,78035714285714;10428,4556528454;10,9359270750558;1;0;500000;0;0;1;23;10;0;8435;6;
8436;8,27658149225218;6,45541723109765;2,95952380952381;2;3;1;14;4;25;2;3;2;2;497,2;2,95952380952381;10075,0487519374;8,27658149225218;0;1;250000;0;0;1;46;10;0;8436;6;
8437;18,25432665423;5,66886989477639;2,95595238095238;1;3;10;14;4;15;2;3;2;2;496,6;2,95595238095238;22267,5827125805;18,25432665423;1;0;250000;0;0;1;45;10;0;8437;19;
8438;4,79627494772902;12,4212707299744;1,26190476190476;2;3;1;4;3;2;1;1;1;2;212;1,26190476190476;13692,6299723974;4,79627494772902;0;1;500000;0;0;1;11;10;0;8438;4;
8439;51,7990230921894;14,4435560702803;1,275;2;3;1;5;3;2;48;1;2;2;214,2;1,275;142512,107878656;51,7990230921894;0;1;500000;0;0;1;59;10;0;8439;58;
8440;75,429695700878;5,18414209434434;5,50476190476191;1;3;39;14;20;2;1;5;2;2;924,8;5,50476190476191;48539,1170679821;75,429695700878;1;0;500000;0;0;1;76;10;0;8440;18;
8441;4,76239603436163;14,1667172264648;1,25595238095238;2;3;1;41;3;2;1;1;1;2;211;1,25595238095238;13658,4538153609;4,76239603436163;0;1;500000;0;0;1;48;10;0;8441;23;
8442;10,9387621724014;5,20457305289739;4,63690476190476;2;3;1;2;3;2;1;4;2;2;779;4,63690476190476;8498,01097229489;10,9387621724014;0;1;500000;0;0;1;9;10;0;8442;1;
8443;63,2587830173938;5,10965283980345;5,53035714285714;1;3;3;29;35;2;2;5;1;2;929,1;5,53035714285714;39687,2519924166;63,2587830173938;1;0;500000;0;0;1;71;10;0;8443;13;
8444;7,59728586128085;8,15258253948853;2,54642857142857;2;3;1;17;9;21;2;2;1;2;427,8;2,54642857142857;10762,795291482;7,59728586128085;0;1;500000;0;0;1;50;10;0;8444;12;
8445;5,7809066862548;11,0135508290421;1,27678571428571;1;3;1;2;3;16;1;1;1;2;214,5;1,27678571428571;16334,3449563116;5,7809066862548;1;0;500000;0;0;1;23;10;0;8445;7;
8446;17,6847167061724;4,72923074696593;5,24880952380953;1;3;1;5;3;1;1;5;1;2;881,8;5,24880952380953;12153,6379267896;17,6847167061724;1;0;500000;0;0;1;11;10;0;8446;3;
8447;73,8866011999299;4,73320251130923;5,29404761904762;2;3;26;37;9;1;2;6;1;2;889,4;5,29404761904762;48977,5653172162;73,8866011999299;0;1;250000;0;0;1;75;10;0;8447;14;
8448;34,177983657708;6,14474414028055;3,80595238095238;2;3;1;14;3;2;26;3;1;2;639,4;3,80595238095238;32307,176468619;34,177983657708;0;1;500000;0;0;1;46;10;0;8448;21;
8449;14,2938685937008;4,69064943895039;4,83988095238095;1;3;1;5;41;26;1;6;1;2;813,1;4,83988095238095;10618,7017181914;14,2938685937008;1;0;250000;0;0;1;74;10;0;8449;8;
8450;37,7716163529281;12,0972585933869;1,26130952380952;1;3;1;5;3;2;33;1;2;2;211,9;1,26130952380952;106631,909553963;37,7716163529281;1;0;500000;0;0;1;44;10;0;8450;54;
8451;27,4583733765115;5,26906525793188;5,27440476190476;2;3;1;14;4;2;2;5;2;2;886,1;5,27440476190476;18684,1017314725;27,4583733765115;0;1;500000;0;0;1;23;10;0;8451;10;
8452;48,758376976385;6,47417891853141;3,66607142857143;2;3;41;5;3;2;1;3;1;2;615,9;3,66607142857143;47915,3388520682;48,758376976385;0;1;500000;0;0;1;52;10;0;8452;29;
8453;28,073219459696;4,67575716284446;5,51488095238095;1;3;1;4;20;2;1;5;1;2;926,5;5,51488095238095;18206,1517720932;28,073219459696;1;0;500000;0;0;1;28;10;0;8453;1;
8454;8,58771955879354;5,85079051142852;3,65535714285714;2;3;1;4;3;2;1;3;1;2;614,1;3,65535714285714;8453,0929405862;8,58771955879354;0;1;500000;0;0;1;11;10;0;8454;1;
8455;6,02837023855227;7,41520268849594;2,28511904761905;2;3;1;1;3;2;1;3;2;1;383,9;2,28511904761905;9511,64332480875;6,02837023855227;0;1;250000;0;0;1;8;10;0;8455;1;
8456;5,14499779458399;11,40316866753;1,27797619047619;2;1;1;5;3;2;1;1;1;2;214,7;1,27797619047619;14513,7618183807;5,14499779458399;0;1;500000;1;0;0;12;10;0;8456;1;
8457;8,64855353646031;7,90230944444562;2,5172619047619;1;3;1;4;25;43;2;2;1;2;422,9;2,5172619047619;12383,5844919119;8,64855353646031;1;0;500000;0;0;1;75;10;0;8457;19;
8458;22,8657722663255;5,09193115545888;5,49166666666667;2;3;1;2;20;2;1;5;2;2;922,6;5,49166666666667;14936,6125362117;22,8657722663255;0;1;500000;0;0;1;26;10;0;8458;1;
8459;4,7530431760245;12,2988312926049;1,27797619047619;2;3;1;5;3;2;1;1;2;2;214,7;1,27797619047619;13408,6120310623;4,7530431760245;0;1;500000;0;0;1;12;10;0;8459;1;
8460;32,6277469971416;8,14504785815897;2,53392857142857;2;3;1;14;4;2;27;2;1;2;425,7;2,53392857142857;46345,7719672606;32,6277469971416;0;1;500000;0;0;1;48;10;0;8460;44;
8461;37,6105490631707;4,7268636724598;5,57797619047619;1;3;1;14;20;2;1;5;2;2;937,1;5,57797619047619;24032,9284108756;37,6105490631707;1;0;500000;0;0;1;38;10;0;8461;1;
8462;7,59728586128085;8,37748136816407;2,54642857142857;2;3;1;14;41;2;2;2;1;2;427,8;2,54642857142857;10762,795291482;7,59728586128085;0;1;500000;0;0;1;60;10;0;8462;17;
8463;107,189036366331;5,54328826116892;5,47797619047619;1;3;50;45;9;2;2;5;1;2;920,3;5,47797619047619;67965,799157259;107,189036366331;1;0;500000;0;0;1;108;10;0;8463;24;
8464;7,39729507048309;7,64924685175929;2,40714285714286;2;3;1;1;3;2;2;2;2;2;404,4;2,40714285714286;11050,7322012653;7,39729507048309;0;1;500000;0;0;1;9;10;0;8464;9;
8465;9,43045687351516;5,57440867710454;3,6;1;3;1;2;3;21;1;3;1;2;604,8;3,6;9413,96548060609;9,43045687351516;1;0;500000;0;0;1;28;10;0;8465;4;
8466;60,0575341507827;7,29987353260849;2,78035714285714;1;1;1;1;17;2;31;6;1;2;467,1;2,78035714285714;76249,4390819392;60,0575341507827;1;0;250000;1;0;0;52;10;0;8466;35;
8467;7,77231607740062;6,03626023277316;2,81309523809524;2;3;1;1;3;2;2;3;2;2;472,6;2,81309523809524;9964,64184052297;7,77231607740062;0;1;250000;0;0;1;9;10;0;8467;1;
8468;11,6891950666239;6,33442021827265;3,6922619047619;2;3;3;4;35;2;2;3;1;2;620,3;3,6922619047619;11372,2680863029;11,6891950666239;0;1;500000;0;0;1;46;10;0;8468;19;
8469;51,9628912381458;5,18439073904707;5,21904761904762;1;3;1;43;3;2;1;5;1;2;876,8;5,21904761904762;35034,1974438659;51,9628912381458;1;0;500000;0;0;1;50;10;0;8469;18;
8470;21,054061707914;3,71189699047618;5,25178571428571;1;3;1;5;9;1;2;6;1;2;882,3;5,25178571428571;14441,1446576159;21,054061707914;1;0;250000;0;0;1;18;10;0;8470;1;
8471;20,3605374716395;8,73475110024869;2,40297619047619;2;3;1;1;35;2;15;2;1;2;403,7;2,40297619047619;30523,4944074253;20,3605374716395;0;1;500000;0;0;1;54;10;0;8471;46;
8472;7,06086500168828;6,28652065711043;2,32738095238095;1;3;1;1;3;2;1;3;2;2;391;2,32738095238095;10945,8676533398;7,06086500168828;1;0;250000;0;0;1;8;10;0;8472;1;
8473;62,9509226956932;4,75466301463499;5,17321428571429;2;3;45;1;17;2;2;6;1;2;869,1;5,17321428571429;43829,6282164201;62,9509226956932;0;1;250000;0;0;1;67;10;0;8473;17;
8474;5,12453822943275;16,0108518533243;1,24285714285714;2;2;1;2;3;48;1;1;2;2;208,8;1,24285714285714;14833,8110015587;5,12453822943275;0;1;500000;0;1;0;55;10;0;8474;40;
8475;35,2150862916787;13,1271901077827;1,24107142857143;2;1;1;5;3;2;31;1;2;2;208,5;1,24107142857143;101599,175710891;35,2150862916787;0;1;500000;1;0;0;42;10;0;8475;55;
8476;6,3595321870643;7,67316755660076;2,39940476190476;2;3;1;1;4;2;1;2;2;1;403,1;2,39940476190476;9543,99140107708;6,3595321870643;0;1;500000;0;0;1;9;10;0;8476;10;
8477;53,1637466902009;4,53511501024857;5,3077380952381;2;3;1;44;9;2;2;6;1;2;891,7;5,3077380952381;35301,9412259271;53,1637466902009;0;1;250000;0;0;1;58;10;0;8477;12;
8478;15,0023794272801;4,50931153413567;4,8172619047619;2;3;1;10;3;2;1;6;2;2;809,3;4,8172619047619;11203,3384676379;15,0023794272801;0;1;250000;0;0;1;17;10;0;8478;10;
8479;28,9855730080784;5,18805384488126;5,46785714285714;1;3;1;1;17;2;2;6;1;1;918,6;5,46785714285714;19049,5160226051;28,9855730080784;1;0;500000;0;0;1;23;10;0;8479;5;
8480;4,70546044964865;12,284382930473;1,26130952380952;2;3;1;1;3;2;1;1;2;2;211,9;1,26130952380952;13466,1015813054;4,70546044964865;0;1;500000;0;0;1;8;10;0;8480;1;
8481;45,0669962130016;6,77280305886177;3,44583333333333;2;3;38;1;3;2;1;3;1;2;578,9;3,44583333333333;47219,793333044;45,0669962130016;0;1;500000;0;0;1;45;10;0;8481;28;
8482;6,76581023041704;11,0733833889572;1,26428571428572;1;3;1;14;3;2;2;1;2;2;212,4;1,26428571428572;19245,8700055359;6,76581023041704;1;0;500000;0;0;1;22;10;0;8482;29;
8483;10,4355305421158;6,27893033219077;3,7702380952381;1;3;1;46;41;2;1;3;1;2;633,4;3,7702380952381;9963,08924681503;10,4355305421158;1;0;500000;0;0;1;91;10;0;8483;7;
8484;8,63351693667769;6,67667840055597;2,53392857142857;1;3;1;14;4;2;2;2;1;2;425,7;2,53392857142857;12250,4767754728;8,63351693667769;1;0;500000;0;0;1;23;10;0;8484;10;
8485;76,9025729899907;5,94458266327157;5,53214285714286;2;3;1;5;20;39;47;5;1;2;929,4;5,53214285714286;49660,0519705858;76,9025729899907;0;1;500000;0;0;1;112;10;0;8485;16;
8486;8,58771955879354;5,85079051142852;3,65535714285714;2;3;1;4;3;2;1;3;1;2;614,1;3,65535714285714;8453,0929405862;8,58771955879354;0;1;500000;0;0;1;11;10;0;8486;1;
8487;25,9976460821582;3,79196417186399;5,32261904761905;1;3;1;5;17;5;2;6;1;2;894,2;5,32261904761905;17454,134762116;25,9976460821582;1;0;250000;0;0;1;30;10;0;8487;2;
8488;11,1188291300262;4,88108012990327;4,54642857142857;2;3;1;1;20;2;1;6;2;2;763,8;4,54642857142857;8801,67221388702;11,1188291300262;0;1;250000;0;0;1;25;10;0;8488;4;
8489;30,0548588890639;4,69926694758537;5,47559523809524;1;3;1;14;9;2;1;5;2;1;919,9;5,47559523809524;19735,2187852274;30,0548588890639;1;0;500000;0;0;1;27;10;0;8489;4;
8490;10,1445083760529;6,35837641015774;3,7952380952381;2;3;1;14;41;1;2;3;1;2;637,6;3,7952380952381;9601,09823793269;10,1445083760529;0;1;500000;0;0;1;59;10;0;8490;8;
8491;6,17987367089933;7,2265723240811;2,35238095238095;2;3;1;2;3;2;1;3;2;2;395,2;2,35238095238095;9482,29732139323;6,17987367089933;0;1;250000;0;0;1;9;10;0;8491;2;
8492;29,8750128483293;4,83584389006086;5,28988095238095;1;3;1;16;3;2;2;5;2;2;888,7;5,28988095238095;20368,017089227;29,8750128483293;1;0;500000;0;0;1;24;10;0;8492;10;
8493;6,74370719581667;14,4464069812586;1,26071428571429;2;3;3;14;35;2;1;1;2;2;211,8;1,26071428571429;19307,5815109404;6,74370719581667;0;1;500000;0;0;1;55;10;0;8493;43;
8494;52,793471739985;14,2644617222057;1,28273809523809;1;3;1;5;41;2;48;1;1;2;215,5;1,28273809523809;143365,148235309;52,793471739985;1;0;500000;0;0;1;97;10;0;8494;54;
8495;17,0508052952733;7,28334552501629;2,97797619047619;2;1;1;5;3;26;1;6;1;2;500,3;2,97797619047619;20612,0774223552;17,0508052952733;0;1;250000;1;0;0;36;10;0;8495;28;
8496;7,06086500168828;7,31992131307379;2,32738095238095;1;3;1;1;3;44;1;3;2;2;391;2,32738095238095;10945,8676533398;7,06086500168828;1;0;250000;0;0;1;50;10;0;8496;8;
8497;7,39729507048309;7,64924685175929;2,40714285714286;2;3;1;1;3;2;2;2;1;2;404,4;2,40714285714286;11050,7322012653;7,39729507048309;0;1;500000;0;0;1;9;10;0;8497;9;
8498;8,7898984583346;10,8591228108535;1,29464285714286;1;3;3;14;3;1;2;1;2;2;217,5;1,29464285714286;24484,7598058768;8,7898984583346;1;0;500000;0;0;1;23;10;0;8498;28;
8499;29,7318096881429;4,86883479463449;5,45059523809524;1;3;1;2;35;2;1;5;1;2;915,7;5,45059523809524;19389,9921042122;29,7318096881429;1;0;500000;0;0;1;41;10;0;8499;5;
8500;8,09821146624586;7,1132991724759;3,49107142857143;2;3;1;1;41;27;1;3;1;1;586,5;3,49107142857143;8360,35264384739;8,09821146624586;0;1;500000;0;0;1;71;10;0;8500;9;
8501;8,32612225977549;5,92291930384616;2,98333333333333;2;3;1;14;3;1;2;3;2;2;501,2;2,98333333333333;10073,7709848684;8,32612225977549;0;1;250000;0;0;1;21;10;0;8501;1;
8502;5,71877662764743;10,6483807076371;1,23452380952381;1;3;1;1;3;1;1;1;2;2;207,4;1,23452380952381;16692,6518596763;5,71877662764743;1;0;500000;0;0;1;7;10;0;8502;1;
8503;5,1653787610166;11,3192419394788;1,26726190476191;2;1;1;2;3;1;1;1;2;2;212,9;1,26726190476191;14642,2536526659;5,1653787610166;0;1;500000;1;0;0;8;10;0;8503;1;
8504;7,59728586128085;8,15258253948853;2,54642857142857;2;3;1;17;9;21;2;2;1;2;427,8;2,54642857142857;10762,795291482;7,59728586128085;0;1;500000;0;0;1;50;10;0;8504;12;
8505;12,1092947267658;4,57735598883962;4,68690476190476;2;3;1;5;3;2;1;6;1;2;787,4;4,68690476190476;9291,44578252028;12,1092947267658;0;1;250000;0;0;1;12;10;0;8505;2;
8506;13,1143617370855;4,3105411741279;4,77559523809524;1;3;1;5;3;27;1;6;1;2;802,3;4,77559523809524;9903,87749122301;13,1143617370855;1;0;250000;0;0;1;37;10;0;8506;6;
8507;22,3112400448387;4,79933002808781;3,69464285714286;2;3;1;1;3;2;15;3;2;2;620,7;3,69464285714286;21683,3842930857;22,3112400448387;0;1;250000;0;0;1;22;10;0;8507;16;
8508;6,10669870044038;9,77614074003271;1,23333333333333;1;1;1;1;3;2;1;1;1;2;207,2;1,23333333333333;17819,3564368668;6,10669870044038;1;0;500000;1;0;0;8;10;0;8508;20;
8509;8,68925897135731;6,39731677353081;3,67559523809524;2;3;1;5;3;38;1;3;1;2;617,5;3,67559523809524;8516,82796440236;8,68925897135731;0;1;500000;0;0;1;48;10;0;8509;2;
8510;17,9637895157151;4,25678754906447;4,94404761904762;1;3;3;14;17;10;1;6;1;2;830,6;4,94404761904762;13103,2506327896;17,9637895157151;1;0;250000;0;0;1;45;10;0;8510;7;
8511;52,3738583223858;4,94517206671724;5,51607142857143;1;3;1;14;35;2;2;5;2;2;926,7;5,51607142857143;33310,8887125603;52,3738583223858;1;0;500000;0;0;1;54;10;0;8511;11;
8512;18,7674877055922;5,04518361305299;5,20238095238095;1;3;1;5;3;25;2;5;2;2;874;5,20238095238095;12984,7849423869;18,7674877055922;1;0;500000;0;0;1;36;10;0;8512;7;
8513;7,31598762541752;6,13408949669743;2,42440476190476;1;3;1;5;4;1;1;3;2;2;407,3;2,42440476190476;10884,2367990342;7,31598762541752;1;0;250000;0;0;1;12;10;0;8513;1;
8514;39,7222839767317;4,46745906845761;5,1202380952381;2;3;1;28;4;2;2;6;1;2;860,2;5,1202380952381;27681,6373662169;39,7222839767317;0;1;250000;0;0;1;37;10;0;8514;13;
8515;51,3504704447072;7,8398147372556;2,40892857142857;1;3;45;14;20;2;1;3;2;2;404,7;2,40892857142857;77122,1124312564;51,3504704447072;1;0;250000;0;0;1;82;10;0;8515;44;
8516;59,5522377228812;5,04536893466912;5,5422619047619;1;3;3;14;45;2;2;5;2;2;931,1;5,5422619047619;37390,425681315;59,5522377228812;1;0;500000;0;0;1;66;10;0;8516;9;
8517;45,2746831661562;4,82418363628789;5,52380952380952;1;3;3;14;22;2;2;5;2;2;928;5,52380952380952;29073,3923959153;45,2746831661562;1;0;500000;0;0;1;43;10;0;8517;7;
8518;8,09946069637004;6,68666531207365;3,49107142857143;2;3;1;1;41;1;1;3;1;2;586,5;3,49107142857143;8361,633214138;8,09946069637004;0;1;500000;0;0;1;45;10;0;8518;7;
8519;6,76581023041704;11,0733833889572;1,26428571428572;1;3;1;14;3;2;2;1;2;2;212,4;1,26428571428572;19245,8700055359;6,76581023041704;1;0;500000;0;0;1;22;10;0;8519;29;
8520;19,7526119823868;13,4837309747836;1,26845238095238;2;3;15;14;3;2;2;1;1;2;213,1;1,26845238095238;55971,1135248485;19,7526119823868;0;1;500000;0;0;1;36;10;0;8520;51;
8521;10,1406590658146;6,78075965923109;3,7952380952381;2;3;1;41;41;2;2;3;1;2;637,6;3,7952380952381;9597,60690440421;10,1406590658146;0;1;500000;0;0;1;87;10;0;8521;14;
8522;4,7530431760245;12,2988312926049;1,27797619047619;2;3;1;5;3;2;1;1;2;2;214,7;1,27797619047619;13408,6120310623;4,7530431760245;0;1;500000;0;0;1;12;10;0;8522;1;
8523;53,1682369842502;4,87087717163188;5,62321428571429;1;3;3;14;35;2;2;5;2;2;944,7;5,62321428571429;33368,4961659659;53,1682369842502;1;0;500000;0;0;1;56;10;0;8523;1;
8524;58,2561538572098;4,51567588884828;5,40654761904762;1;3;1;49;20;32;2;6;2;2;908,3;5,40654761904762;37246,8684220558;58,2561538572098;1;0;250000;0;0;1;104;10;0;8524;6;
8525;4,70546044964865;12,284382930473;1,26130952380952;2;3;1;1;3;2;1;1;1;2;211,9;1,26130952380952;13466,1015813054;4,70546044964865;0;1;500000;0;0;1;8;10;0;8525;1;
8526;11,6670345310814;4,33907418461206;4,5452380952381;1;3;1;1;17;2;1;6;1;2;763,6;4,5452380952381;9242,5461589918;11,6670345310814;1;0;250000;0;0;1;22;10;0;8526;1;
8527;14,8916270195614;4,12793596064692;4,95892857142857;1;3;1;14;17;2;1;6;1;2;833,1;4,95892857142857;10796,0122370338;14,8916270195614;1;0;250000;0;0;1;35;10;0;8527;2;
8528;4,7530431760245;12,2988312926049;1,27797619047619;2;3;1;5;3;2;1;1;2;2;214,7;1,27797619047619;13408,6120310623;4,7530431760245;0;1;500000;0;0;1;12;10;0;8528;1;
8529;16,8028827950565;4,05377044791352;4,93809523809524;1;3;1;20;3;2;1;6;1;2;829,6;4,93809523809524;12178,8176592059;16,8028827950565;1;0;250000;0;0;1;27;10;0;8529;6;
